vehicle_id,total_records,avg_risk_score,high_risk_count,medium_risk_count,low_risk_count,high_risk_rate,medium_risk_rate,low_risk_rate,anomaly_rate,high_stress_rate,avg_rpm,avg_fuel_rate,avg_throttle,avg_engine_temp,avg_fuel_efficiency,high_risk_rate_pct,medium_risk_rate_pct,low_risk_rate_pct,anomaly_rate_pct,high_stress_rate_pct,maintenance_priority,priority_rank,recommendation
VH-002353,41,0.2,5,15,21,0.12195121951219512,0.36585365853658536,0.5121951219512195,0.12195121951219512,0.4634146341463415,4349.195121951219,17.460243902439025,46.9780487804878,89.29512195121951,2.8022282331517796,12.2,36.59,51.22,12.2,46.34,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002354,29,0.2259,3,12,14,0.10344827586206896,0.41379310344827586,0.4827586206896552,0.10344827586206896,0.5172413793103449,4587.9655172413795,18.727241379310346,49.3551724137931,88.9448275862069,2.6675602169584054,10.34,41.38,48.28,10.34,51.72,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002355,42,0.175,0,20,22,0.0,0.47619047619047616,0.5238095238095238,0.0,0.47619047619047616,4247.5952380952385,16.26595238095238,45.59285714285714,90.36904761904762,2.6843498855082526,0.0,47.62,52.38,0.0,47.62,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002356,39,0.1077,0,15,24,0.0,0.38461538461538464,0.6153846153846154,0.02564102564102564,0.358974358974359,4099.74358974359,9.585128205128205,41.766666666666666,87.2948717948718,4.595426186106293,0.0,38.46,61.54,2.56,35.9,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002357,44,0.1136,1,15,28,0.022727272727272728,0.3409090909090909,0.6363636363636364,0.022727272727272728,0.36363636363636365,4181.590909090909,5.132727272727273,47.959090909090904,87.39545454545454,8.82468130406244,2.27,34.09,63.64,2.27,36.36,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002358,40,0.085,0,12,28,0.0,0.3,0.7,0.0,0.3,4228.775,4.84075,49.1575,87.9325,9.301456487304081,0.0,30.0,70.0,0.0,30.0,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002359,34,0.1971,2,17,15,0.058823529411764705,0.5,0.4411764705882353,0.058823529411764705,0.5294117647058824,4277.529411764706,15.894117647058822,46.608823529411765,86.42058823529412,2.8189786218126254,5.88,50.0,44.12,5.88,52.94,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002360,38,0.0882,0,11,27,0.0,0.2894736842105263,0.7105263157894737,0.0,0.2894736842105263,4207.315789473684,9.178947368421053,44.73421052631579,86.1842105263158,4.468530364861155,0.0,28.95,71.05,0.0,28.95,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002361,31,0.1403,1,15,15,0.03225806451612903,0.4838709677419355,0.4838709677419355,0.03225806451612903,0.5161290322580645,4520.225806451613,5.161612903225806,47.9483870967742,88.66451612903225,9.32647007582069,3.23,48.39,48.39,3.23,51.61,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002362,27,0.1204,0,12,15,0.0,0.4444444444444444,0.5555555555555556,0.07407407407407407,0.37037037037037035,4287.962962962963,4.527777777777778,49.96666666666666,89.2074074074074,9.802978077874391,0.0,44.44,55.56,7.41,37.04,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002363,33,0.1197,1,12,20,0.030303030303030304,0.36363636363636365,0.6060606060606061,0.06060606060606061,0.36363636363636365,4113.939393939394,3.744242424242424,46.72727272727273,88.57575757575758,11.417224051722096,3.03,36.36,60.61,6.06,36.36,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002364,40,0.1138,0,18,22,0.0,0.45,0.55,0.025,0.425,4208.825,4.7485,47.155,89.27,9.776773601478952,0.0,45.0,55.0,2.5,42.5,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002365,45,0.1056,0,18,27,0.0,0.4,0.6,0.044444444444444446,0.35555555555555557,4283.777777777777,4.686888888888888,47.446666666666665,88.55111111111111,9.247449426915308,0.0,40.0,60.0,4.44,35.56,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002366,30,0.205,3,11,16,0.1,0.36666666666666664,0.5333333333333333,0.16666666666666666,0.4,4120.066666666667,17.096333333333334,47.263333333333335,86.46666666666667,2.532146069948025,10.0,36.67,53.33,16.67,40.0,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002367,39,0.1308,1,18,20,0.02564102564102564,0.46153846153846156,0.5128205128205128,0.02564102564102564,0.48717948717948717,4291.538461538462,5.342051282051282,46.194871794871794,86.04615384615386,8.580059207897959,2.56,46.15,51.28,2.56,48.72,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002368,28,0.0804,0,9,19,0.0,0.32142857142857145,0.6785714285714286,0.03571428571428571,0.2857142857142857,4050.285714285714,4.055000000000001,44.41428571428571,88.47857142857143,10.249074523037072,0.0,32.14,67.86,3.57,28.57,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002369,35,0.1986,2,15,18,0.05714285714285714,0.42857142857142855,0.5142857142857142,0.08571428571428572,0.42857142857142855,4243.971428571429,16.652,47.09142857142857,88.66285714285713,2.688252348382738,5.71,42.86,51.43,8.57,42.86,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002370,30,0.13,0,13,17,0.0,0.43333333333333335,0.5666666666666667,0.0,0.43333333333333335,4592.966666666666,9.876333333333333,50.723333333333336,88.81666666666666,4.6091505243033755,0.0,43.33,56.67,0.0,43.33,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002371,31,0.1242,1,13,17,0.03225806451612903,0.41935483870967744,0.5483870967741935,0.06451612903225806,0.41935483870967744,4261.1612903225805,3.9029032258064515,47.95483870967742,87.79677419354839,12.502276213811731,3.23,41.94,54.84,6.45,41.94,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002372,29,0.1414,0,12,17,0.0,0.41379310344827586,0.5862068965517241,0.0,0.41379310344827586,4491.137931034483,15.312068965517241,47.02758620689655,88.64482758620689,3.0806218188163434,0.0,41.38,58.62,0.0,41.38,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002373,31,0.0968,0,11,20,0.0,0.3548387096774194,0.6451612903225806,0.0,0.3548387096774194,4124.032258064516,6.284193548387097,48.303225806451614,88.27741935483871,7.252643848987519,0.0,35.48,64.52,0.0,35.48,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002374,28,0.1607,1,15,12,0.03571428571428571,0.5357142857142857,0.42857142857142855,0.03571428571428571,0.5714285714285714,4354.428571428572,10.635000000000002,47.18214285714286,86.99285714285715,4.318234608825997,3.57,53.57,42.86,3.57,57.14,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002375,41,0.1073,1,14,26,0.024390243902439025,0.34146341463414637,0.6341463414634146,0.024390243902439025,0.36585365853658536,4197.487804878048,10.34780487804878,46.58048780487805,89.09756097560975,4.204188329435221,2.44,34.15,63.41,2.44,36.59,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002376,40,0.13,0,19,21,0.0,0.475,0.525,0.025,0.45,4461.2,5.307,48.809999999999995,89.91499999999999,9.309882951692199,0.0,47.5,52.5,2.5,45.0,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002377,30,0.1233,1,12,17,0.03333333333333333,0.4,0.5666666666666667,0.1,0.36666666666666664,4230.733333333334,5.200333333333333,48.32,90.35666666666665,8.829645604693214,3.33,40.0,56.67,10.0,36.67,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002378,24,0.1021,0,9,15,0.0,0.375,0.625,0.041666666666666664,0.3333333333333333,4091.4583333333335,5.035416666666666,45.041666666666664,91.28750000000001,8.87836940664499,0.0,37.5,62.5,4.17,33.33,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002379,36,0.1361,0,18,18,0.0,0.5,0.5,0.027777777777777776,0.4722222222222222,4428.472222222223,9.665555555555555,46.169444444444444,87.93333333333334,4.684526411786904,0.0,50.0,50.0,2.78,47.22,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002380,24,0.0958,0,8,16,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,4329.958333333333,4.791666666666667,46.21666666666667,89.3625,9.688982177857245,0.0,33.33,66.67,0.0,33.33,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002381,28,0.0768,0,8,20,0.0,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,3910.285714285714,5.161428571428572,43.917857142857144,86.96071428571429,7.535890429621668,0.0,28.57,71.43,0.0,28.57,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002382,43,0.0988,0,16,27,0.0,0.37209302325581395,0.627906976744186,0.023255813953488372,0.3488372093023256,4140.930232558139,4.3751162790697675,44.73953488372093,88.72325581395349,9.737790542038203,0.0,37.21,62.79,2.33,34.88,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002383,30,0.2,2,18,10,0.06666666666666667,0.6,0.3333333333333333,0.03333333333333333,0.6666666666666666,4482.533333333334,12.348333333333333,51.94666666666667,86.38666666666667,4.267170892104027,6.67,60.0,33.33,3.33,66.67,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002384,35,0.2157,4,14,17,0.11428571428571428,0.4,0.4857142857142857,0.08571428571428572,0.5142857142857142,4277.742857142857,16.612285714285715,50.55142857142857,88.44571428571429,2.8987988938346403,11.43,40.0,48.57,8.57,51.43,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002385,40,0.1075,2,11,27,0.05,0.275,0.675,0.1,0.275,4246.35,1.56775,45.5125,88.885,29.377689980294953,5.0,27.5,67.5,10.0,27.5,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002386,24,0.15,0,13,11,0.0,0.5416666666666666,0.4583333333333333,0.0,0.5416666666666666,4472.125,10.459166666666667,47.11666666666667,88.825,4.423553704943441,0.0,54.17,45.83,0.0,54.17,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002387,31,0.079,0,9,22,0.0,0.2903225806451613,0.7096774193548387,0.03225806451612903,0.25806451612903225,4370.935483870968,3.6538709677419354,42.400000000000006,89.46774193548387,11.62359168583144,0.0,29.03,70.97,3.23,25.81,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002388,37,0.1662,3,11,23,0.08108108108108109,0.2972972972972973,0.6216216216216216,0.05405405405405406,0.3783783783783784,4283.918918918919,16.564054054054054,48.91621621621622,89.58108108108108,2.607577549753056,8.11,29.73,62.16,5.41,37.84,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002389,37,0.1054,2,11,24,0.05405405405405406,0.2972972972972973,0.6486486486486487,0.05405405405405406,0.35135135135135137,4432.0,3.5837837837837836,47.178378378378376,89.03783783783784,12.497787100114444,5.41,29.73,64.86,5.41,35.14,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002390,37,0.1108,1,13,23,0.02702702702702703,0.35135135135135137,0.6216216216216216,0.08108108108108109,0.32432432432432434,4189.2972972972975,6.0510810810810804,48.35405405405405,88.05405405405405,7.5280283488536535,2.7,35.14,62.16,8.11,32.43,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002391,32,0.1891,3,13,16,0.09375,0.40625,0.5,0.03125,0.5,4196.4375,16.4090625,45.471875,87.2125,2.606334950580113,9.38,40.62,50.0,3.12,50.0,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002392,31,0.1565,0,18,13,0.0,0.5806451612903226,0.41935483870967744,0.03225806451612903,0.5483870967741935,4449.387096774193,6.175483870967742,48.49677419354839,90.05806451612904,7.746649285604389,0.0,58.06,41.94,3.23,54.84,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002393,35,0.14,2,13,20,0.05714285714285714,0.37142857142857144,0.5714285714285714,0.05714285714285714,0.42857142857142855,4275.171428571429,5.991142857142857,51.47142857142857,88.14857142857143,7.736383891438881,5.71,37.14,57.14,5.71,42.86,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002394,43,0.1174,1,16,26,0.023255813953488372,0.37209302325581395,0.6046511627906976,0.023255813953488372,0.3953488372093023,4306.581395348837,4.035116279069768,46.07906976744186,89.33255813953488,12.35489674040706,2.33,37.21,60.47,2.33,39.53,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002395,35,0.1171,2,11,22,0.05714285714285714,0.3142857142857143,0.6285714285714286,0.2,0.22857142857142856,4336.2,1.392,44.645714285714284,87.10285714285715,32.863977071039,5.71,31.43,62.86,20.0,22.86,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002396,30,0.1017,0,11,19,0.0,0.36666666666666664,0.6333333333333333,0.0,0.36666666666666664,4337.6,5.453333333333333,47.419999999999995,89.29666666666667,8.069730600221753,0.0,36.67,63.33,0.0,36.67,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002397,37,0.2068,3,19,15,0.08108108108108109,0.5135135135135135,0.40540540540540543,0.10810810810810811,0.5405405405405406,4350.108108108108,15.46864864864865,47.321621621621624,88.15135135135135,3.058355826359826,8.11,51.35,40.54,10.81,54.05,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002398,38,0.1,0,14,24,0.0,0.3684210526315789,0.631578947368421,0.0,0.3684210526315789,4301.684210526316,9.826315789473684,46.59473684210526,88.18684210526315,4.492134288693263,0.0,36.84,63.16,0.0,36.84,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002399,26,0.2212,3,12,11,0.11538461538461539,0.46153846153846156,0.4230769230769231,0.038461538461538464,0.5769230769230769,4506.7307692307695,18.103076923076923,46.0923076923077,86.57307692307693,2.722926137992164,11.54,46.15,42.31,3.85,57.69,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002400,27,0.1093,0,11,16,0.0,0.4074074074074074,0.5925925925925926,0.037037037037037035,0.37037037037037035,4360.481481481482,5.900740740740741,45.03703703703704,87.70370370370371,7.785530366787113,0.0,40.74,59.26,3.7,37.04,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002401,31,0.1032,0,12,19,0.0,0.3870967741935484,0.6129032258064516,0.06451612903225806,0.3225806451612903,4149.096774193548,3.9961290322580645,45.406451612903226,87.81935483870969,10.81768766114087,0.0,38.71,61.29,6.45,32.26,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002402,16,0.3188,4,7,5,0.25,0.4375,0.3125,0.3125,0.625,4262.25,18.714375,48.925,89.08125,2.6394049725095816,25.0,43.75,31.25,31.25,62.5,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002403,43,0.1221,2,14,27,0.046511627906976744,0.32558139534883723,0.627906976744186,0.18604651162790697,0.23255813953488372,4020.8372093023254,1.3569767441860465,45.34418604651162,86.6767441860465,32.786885851386565,4.65,32.56,62.79,18.6,23.26,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002404,31,0.1371,0,16,15,0.0,0.5161290322580645,0.4838709677419355,0.0,0.5161290322580645,4637.258064516129,6.5683870967741935,43.46451612903226,89.35483870967742,7.658265312692937,0.0,51.61,48.39,0.0,51.61,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002405,37,0.1676,2,19,16,0.05405405405405406,0.5135135135135135,0.43243243243243246,0.2702702702702703,0.35135135135135137,4271.5675675675675,1.4840540540540539,46.75135135135135,88.33513513513513,32.48296935458789,5.41,51.35,43.24,27.03,35.14,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002406,27,0.1481,1,13,13,0.037037037037037035,0.48148148148148145,0.48148148148148145,0.07407407407407407,0.48148148148148145,4236.407407407408,5.072222222222222,46.91851851851852,87.68888888888888,9.264742836002249,3.7,48.15,48.15,7.41,48.15,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002407,38,0.1368,1,16,21,0.02631578947368421,0.42105263157894735,0.5526315789473685,0.02631578947368421,0.42105263157894735,4124.105263157895,12.806315789473684,48.52368421052632,87.78157894736842,3.253153739025733,2.63,42.11,55.26,2.63,42.11,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002408,31,0.1161,0,13,18,0.0,0.41935483870967744,0.5806451612903226,0.03225806451612903,0.3870967741935484,4339.709677419355,9.087096774193547,47.380645161290325,86.66774193548386,4.6315405572911486,0.0,41.94,58.06,3.23,38.71,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002409,33,0.1303,0,16,17,0.0,0.48484848484848486,0.5151515151515151,0.0,0.48484848484848486,4467.212121212121,10.484545454545454,48.166666666666664,88.06363636363636,4.461802705593643,0.0,48.48,51.52,0.0,48.48,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002410,31,0.1242,1,11,19,0.03225806451612903,0.3548387096774194,0.6129032258064516,0.03225806451612903,0.3870967741935484,4236.677419354839,10.275483870967742,47.50645161290323,87.70967741935483,4.247048260084973,3.23,35.48,61.29,3.23,38.71,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002411,39,0.1231,1,14,24,0.02564102564102564,0.358974358974359,0.6153846153846154,0.02564102564102564,0.38461538461538464,4227.692307692308,3.9015384615384616,49.82307692307692,85.95897435897436,12.241616774668639,2.56,35.9,61.54,2.56,38.46,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002412,35,0.1271,0,16,19,0.0,0.45714285714285713,0.5428571428571428,0.02857142857142857,0.42857142857142855,4259.5142857142855,5.346285714285714,49.682857142857145,87.83714285714287,8.888416431303222,0.0,45.71,54.29,2.86,42.86,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002413,36,0.15,0,19,17,0.0,0.5277777777777778,0.4722222222222222,0.05555555555555555,0.4722222222222222,4248.027777777777,10.980555555555556,46.34444444444445,87.73888888888888,4.258174516508817,0.0,52.78,47.22,5.56,47.22,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002414,44,0.1239,2,17,25,0.045454545454545456,0.38636363636363635,0.5681818181818182,0.13636363636363635,0.3409090909090909,4275.25,1.528181818181818,43.95227272727273,88.10454545454546,31.06820653219312,4.55,38.64,56.82,13.64,34.09,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002415,39,0.0872,0,12,27,0.0,0.3076923076923077,0.6923076923076923,0.02564102564102564,0.28205128205128205,4071.3333333333335,4.94102564102564,47.37179487179487,88.44615384615385,8.247421287103322,0.0,30.77,69.23,2.56,28.21,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002416,38,0.1447,1,18,19,0.02631578947368421,0.47368421052631576,0.5,0.05263157894736842,0.47368421052631576,4504.0526315789475,10.643157894736841,46.107894736842105,89.22105263157896,4.382492150647695,2.63,47.37,50.0,5.26,47.37,NEED_ATTENTION,1,"Cần theo dõi thêm. Xe có dấu hiệu rủi ro trung bình, nên giám sát các chỉ số vận hành trong các chuyến tiếp theo."
VH-002417,23,0.1196,1,8,14,0.043478260869565216,0.34782608695652173,0.6086956521739131,0.043478260869565216,0.391304347826087,4163.521739130435,4.858695652173913,50.24347826086956,89.14347826086957,8.945954176808172,4.35,34.78,60.87,4.35,39.13,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002418,28,0.1643,4,9,15,0.14285714285714285,0.32142857142857145,0.5357142857142857,0.17857142857142858,0.42857142857142855,4522.857142857143,1.7167857142857144,48.910714285714285,88.05714285714285,30.211616730579443,14.29,32.14,53.57,17.86,42.86,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002419,21,0.1738,1,9,11,0.047619047619047616,0.42857142857142855,0.5238095238095238,0.0,0.47619047619047616,4549.476190476191,15.180952380952382,48.04761904761905,85.47619047619048,3.0767933978130837,4.76,42.86,52.38,0.0,47.62,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002420,42,0.1131,0,17,25,0.0,0.40476190476190477,0.5952380952380952,0.023809523809523808,0.38095238095238093,4043.0,4.793571428571428,48.733333333333334,86.52380952380952,8.924391270549501,0.0,40.48,59.52,2.38,38.1,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002421,23,0.0783,0,6,17,0.0,0.2608695652173913,0.7391304347826086,0.0,0.2608695652173913,4338.260869565217,6.2156521739130435,45.20434782608696,89.87826086956521,7.02160600798269,0.0,26.09,73.91,0.0,26.09,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002422,36,0.1667,5,12,19,0.1388888888888889,0.3333333333333333,0.5277777777777778,0.19444444444444445,0.4166666666666667,4549.5,1.5283333333333333,49.62222222222223,88.65555555555555,33.09896299505705,13.89,33.33,52.78,19.44,41.67,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002423,33,0.2515,4,16,13,0.12121212121212122,0.48484848484848486,0.3939393939393939,0.12121212121212122,0.5757575757575758,4389.363636363636,17.63909090909091,52.46363636363636,89.89393939393939,2.7901435181683603,12.12,48.48,39.39,12.12,57.58,MAINTENANCE_ALERT,0,"Ưu tiên kiểm tra/bảo trì. Xe có điểm rủi ro cao, cần xem xét động cơ, nhiên liệu, hành vi vận hành và anomaly."
VH-002424,29,0.0638,0,7,22,0.0,0.2413793103448276,0.7586206896551724,0.0,0.2413793103448276,4019.2758620689656,4.887586206896552,45.686206896551724,90.13103448275862,8.834461819879166,0.0,24.14,75.86,0.0,24.14,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002425,43,0.0977,0,16,27,0.0,0.37209302325581395,0.627906976744186,0.0,0.37209302325581395,4300.837209302325,5.227674418604651,48.72558139534883,87.21627906976745,8.782905741713954,0.0,37.21,62.79,0.0,37.21,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002426,43,0.1372,2,16,25,0.046511627906976744,0.37209302325581395,0.5813953488372093,0.046511627906976744,0.4186046511627907,4401.53488372093,11.057209302325582,48.86511627906976,87.54883720930232,4.215396093047375,4.65,37.21,58.14,4.65,41.86,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002427,36,0.1125,0,15,21,0.0,0.4166666666666667,0.5833333333333334,0.0,0.4166666666666667,4098.527777777777,11.00361111111111,46.22777777777778,88.11666666666666,4.017492211962511,0.0,41.67,58.33,0.0,41.67,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002428,40,0.1188,1,11,28,0.025,0.275,0.7,0.025,0.275,4112.4,13.983,42.2575,89.7225,2.9348904933875417,2.5,27.5,70.0,2.5,27.5,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
VH-002429,38,0.1461,0,20,18,0.0,0.5263157894736842,0.47368421052631576,0.02631578947368421,0.5,4372.394736842105,10.032105263157895,46.39473684210526,88.10000000000001,4.417853629699439,0.0,52.63,47.37,2.63,50.0,NORMAL_MONITORING,2,Theo dõi bình thường. Chưa có dấu hiệu rủi ro đáng kể.
